municipality_code,municipality_name,criterion__rural_female_share,socio__female_literacy_rate_15plus,socio__household_per_capita_income_mean_brl,profile__female_age_ilr_1,profile__female_age_ilr_2,profile__female_age_ilr_3,profile__female_race_ilr_1,profile__female_race_ilr_2,profile__female_race_ilr_3,profile__female_race_ilr_4
1502939,Dom Eliseu,0.139466477330358,0.9019,782.32,-0.019114571891588366,-0.2920921811527047,1.1289277630093386,0.5767964920306081,-1.1933007673819136,2.6960220588113146,2.1358325788268613
1502954,Eldorado do Carajás,0.3632991490290203,0.8801000000000001,879.96,0.04971379234654855,-0.2868985009813265,0.964236458290124,0.3574206041989372,-1.2168056729697352,2.7170869653080607,2.072699289077393
1503002,Faro,0.1644255720688841,0.9291,594.92,-0.039880602168377084,-0.13484669326070725,0.9795825794433518,1.1055620302661155,-2.0832301539195655,2.3474788907254114,1.2442577614290402
1503044,Floresta do Araguaia,0.3905952380952381,0.894,831.86,-0.014880046471470123,-0.3589435214192279,0.9740563437640298,0.5709496070048833,-1.2407202990263102,2.662691832069507,2.0150093524674926
1503077,Garrafão do Norte,0.4059455408443667,0.8358,620.45,-0.05118081128200094,-0.26143784080842697,0.995046562719251,0.5604842209180941,-1.7175816944038165,2.442974660403633,2.007358914949189
1503093,Goianésia do Pará,0.3392328083580228,0.8697,829.0,0.03538985829880232,-0.36691526893979975,0.9814053743889922,0.48384983853136326,-1.289528660578347,2.7112981868697674,1.8513299232351843
1503101,Gurupá,0.5617902915200212,0.8432999999999999,634.91,0.03597878595489347,0.04646120617743327,1.224560480692289,0.7339681180188223,-1.6142272280369063,2.5550700159923743,1.8661881820837558
1503200,Igarapé-Açu,0.2858569051580699,0.8996,718.26,-0.0894271930694714,-0.43003382206591206,0.6303036950023944,0.8499357346743065,-1.5859614555642774,2.3880664025025284,2.0594426461977853
1503309,Igarapé-Miri,0.5316094685806636,0.8656,617.29,-0.031417163895097654,-0.26612380490343357,0.9470712025074963,0.11444030078373471,-1.062565974333018,2.8279443839666256,2.2078843646084696
1503408,Inhangapi,0.6242150706436421,0.8970999999999999,631.7,-0.014669664115476828,-0.29114231903515664,0.7257538187389331,-0.22793040134428266,-1.4195077132846035,2.62021896154927,2.1117280486904995
1503457,Ipixuna do Pará,0.465455040500987,0.8543000000000001,594.25,0.05745899363182473,-0.18540407847943205,1.1465312737053501,0.3763341180622197,-1.4450182742018023,2.6193533572991874,2.0289423861304474
1503507,Irituia,0.6944352104248388,0.8690000000000001,616.62,-0.0021019268532638568,-0.35172264763013444,0.6791610570037379,0.2740885521828228,-1.5120749442073889,2.596503587848383,2.061410974922295
1503606,Itaituba,0.1173915181718332,0.9282,1074.37,-0.06536297061925014,-0.26882751702389723,1.054403742338802,0.5039401901091185,-1.2797338638790492,2.6690452618111844,1.3073085280235934
1503705,Itupiranga,0.3934446975449253,0.8676,636.27,0.021905995245106787,-0.26176422725314996,1.0019374190610555,0.3051946323356078,-1.2169447848219455,2.6463588678811854,1.599154269176582
1503754,Jacareacanga,0.5642850707270926,0.8824,787.87,0.2178433845987809,0.14264386194247006,1.6458529571959213,0.31710577876725393,-1.2281728768700921,1.9990419321233763,-2.018153626090942
1503804,Jacundá,0.0940478050304639,0.8728,905.18,0.018434169467140386,-0.393473119603643,0.7671527760292232,0.44901019634450096,-1.1947301171420188,2.710656111229165,2.147168067087234
