service_type,municipality_code,municipality_name,e2sfca_score,routing_ready_origins,routing_ready_female_population,configuration
specialized_justice,1507458,São Geraldo do Araguaia,1.0323696916572109e-06,47,10931.0,exponential_120_half60
specialized_justice,1507466,São João da Ponta,1.561262103889573e-06,18,2001.0,exponential_120_half60
specialized_justice,1507474,São João de Pirabas,3.9215846258714515e-07,36,8770.0,exponential_120_half60
specialized_justice,1507508,São João do Araguaia,3.5071686266211487e-06,33,5932.0,exponential_120_half60
specialized_justice,1507607,São Miguel do Guamá,1.301387542338293e-06,100,25115.0,exponential_120_half60
specialized_justice,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,exponential_120_half60
specialized_justice,1507755,Sapucaia,0.0,11,2879.0,exponential_120_half60
specialized_justice,1507805,Senador José Porfírio,0.0,31,6913.0,exponential_120_half60
specialized_justice,1507904,Soure,0.0,32,12072.0,exponential_120_half60
specialized_justice,1507953,Tailândia,0.0,123,33966.0,exponential_120_half60
specialized_justice,1507961,Terra Alta,2.0527254249942233e-06,23,4958.0,exponential_120_half60
specialized_justice,1507979,Terra Santa,0.0,25,8173.0,exponential_120_half60
specialized_justice,1508001,Tomé-Açu,2.1708423006242573e-09,117,30224.0,exponential_120_half60
specialized_justice,1508035,Tracuateua,3.9773021869650354e-07,41,9773.0,exponential_120_half60
specialized_justice,1508050,Trairão,0.0,31,6744.0,exponential_120_half60
specialized_justice,1508084,Tucumã,0.0,69,18469.0,exponential_120_half60
specialized_justice,1508100,Tucuruí,0.0,158,44448.0,exponential_120_half60
specialized_justice,1508126,Ulianópolis,0.0,50,17003.0,exponential_120_half60
specialized_justice,1508159,Uruará,0.0,64,15110.0,exponential_120_half60
specialized_justice,1508209,Vigia,1.8520606297700587e-06,100,24110.0,exponential_120_half60
specialized_justice,1508308,Viseu,2.8456759500680067e-08,113,24311.0,exponential_120_half60
specialized_justice,1508357,Vitória do Xingu,0.0,36,6678.0,exponential_120_half60
specialized_justice,1508407,Xinguara,8.794976945870868e-08,92,25086.0,exponential_120_half60
specialized_security,1500107,Abaetetuba,4.4137766066884904e-06,189,61390.0,exponential_120_half60
specialized_security,1500131,Abel Figueiredo,2.1482006618371783e-06,11,2904.0,exponential_120_half60
specialized_security,1500206,Acará,3.149848007893863e-06,128,21279.0,exponential_120_half60
specialized_security,1500347,Água Azul do Norte,3.6201781059328075e-06,38,7078.0,exponential_120_half60
specialized_security,1500404,Alenquer,0.0,64,24692.0,exponential_120_half60
specialized_security,1500503,Almeirim,0.0,44,12803.0,exponential_120_half60
specialized_security,1500602,Altamira,1.3358736559129354e-05,254,57798.0,exponential_120_half60
specialized_security,1500701,Anajás,0.0,11,6120.0,exponential_120_half60
specialized_security,1500800,Ananindeua,5.386472039712083e-06,637,216395.0,exponential_120_half60
specialized_security,1500859,Anapu,0.0,42,11682.0,exponential_120_half60
specialized_security,1500909,Augusto Corrêa,4.928991436636478e-06,85,19652.0,exponential_120_half60
specialized_security,1500958,Aurora do Pará,5.168054817758784e-06,40,9167.0,exponential_120_half60
specialized_security,1501006,Aveiro,1.1375786148786112e-06,24,4724.0,exponential_120_half60
specialized_security,1501105,Bagre,8.556281585784807e-07,18,6788.0,exponential_120_half60
specialized_security,1501204,Baião,1.954832440405592e-06,61,20104.0,exponential_120_half60
specialized_security,1501253,Bannach,3.1602435842943774e-06,11,1582.0,exponential_120_half60
specialized_security,1501303,Barcarena,4.373753389506341e-06,238,57552.0,exponential_120_half60
specialized_security,1501402,Belém,4.84964413889846e-06,1874,637628.0,exponential_120_half60
specialized_security,1501451,Belterra,4.146391555040965e-06,43,7617.0,exponential_120_half60
specialized_security,1501501,Benevides,5.0667500638589364e-06,181,30532.0,exponential_120_half60
specialized_security,1501576,Bom Jesus do Tocantins,2.6685679753061327e-06,35,7433.0,exponential_120_half60
specialized_security,1501600,Bonito,5.140007355035086e-06,26,5332.0,exponential_120_half60
specialized_security,1501709,Bragança,6.398645534655821e-06,195,55750.0,exponential_120_half60
specialized_security,1501725,Brasil Novo,1.1142127851840432e-05,37,8590.0,exponential_120_half60
specialized_security,1501758,Brejo Grande do Araguaia,2.0243146593607947e-06,17,2980.0,exponential_120_half60
specialized_security,1501782,Breu Branco,9.475055411070279e-06,79,20704.0,exponential_120_half60
specialized_security,1501808,Breves,3.461764807698965e-05,64,28887.0,exponential_120_half60
specialized_security,1501907,Bujaru,3.12720331378571e-06,39,7707.0,exponential_120_half60
specialized_security,1501956,Cachoeira do Piriá,1.6606974337922542e-06,46,8304.0,exponential_120_half60
specialized_security,1502004,Cachoeira do Arari,0.0,26,7539.0,exponential_120_half60
specialized_security,1502103,Cametá,2.0312016440755646e-05,139,42529.0,exponential_120_half60
specialized_security,1502152,Canaã dos Carajás,9.866639688751161e-06,108,36539.0,exponential_120_half60
specialized_security,1502202,Capanema,5.947755721484673e-06,118,35064.0,exponential_120_half60
specialized_security,1502301,Capitão Poço,2.9695036705247467e-06,132,25741.0,exponential_120_half60
specialized_security,1502400,Castanhal,5.7509070063248774e-06,340,97495.0,exponential_120_half60
specialized_security,1502509,Chaves,0.0,4,2317.0,exponential_120_half60
specialized_security,1502608,Colares,1.4987752841716553e-06,33,6118.0,exponential_120_half60
specialized_security,1502707,Conceição do Araguaia,5.822263010019735e-06,79,20299.0,exponential_120_half60
specialized_security,1502756,Concórdia do Pará,3.248136510378138e-06,66,12238.0,exponential_120_half60
specialized_security,1502764,Cumaru do Norte,3.699263145272164e-06,20,4478.0,exponential_120_half60
specialized_security,1502772,Curionópolis,8.61723513365713e-06,49,9754.0,exponential_120_half60
specialized_security,1502806,Curralinho,0.0,12,6588.0,exponential_120_half60
specialized_security,1502855,Curuá,0.0,27,4836.0,exponential_120_half60
specialized_security,1502905,Curuçá,2.0763268852030545e-06,87,19885.0,exponential_120_half60
specialized_security,1502939,Dom Eliseu,1.8244915101659897e-07,69,29239.0,exponential_120_half60
specialized_security,1502954,Eldorado do Carajás,7.740708491679177e-06,55,12850.0,exponential_120_half60
specialized_security,1503002,Faro,0.0,21,3965.0,exponential_120_half60
specialized_security,1503044,Floresta do Araguaia,4.424142679106293e-06,31,7174.0,exponential_120_half60
specialized_security,1503077,Garrafão do Norte,9.098801819473724e-07,52,10813.0,exponential_120_half60
specialized_security,1503093,Goianésia do Pará,5.512439016057423e-06,50,11198.0,exponential_120_half60
specialized_security,1503101,Gurupá,0.0,14,6475.0,exponential_120_half60
specialized_security,1503200,Igarapé-Açu,4.796353781154276e-06,61,16638.0,exponential_120_half60
specialized_security,1503309,Igarapé-Miri,2.9116771148165357e-06,52,16689.0,exponential_120_half60
specialized_security,1503408,Inhangapi,3.3447778801380646e-06,27,4748.0,exponential_120_half60
specialized_security,1503457,Ipixuna do Pará,6.739162778160768e-06,63,11531.0,exponential_120_half60
specialized_security,1503507,Irituia,4.189637676398468e-06,80,12734.0,exponential_120_half60
specialized_security,1503606,Itaituba,1.694884599930669e-05,202,58684.0,exponential_120_half60
specialized_security,1503705,Itupiranga,2.3255636163888758e-06,94,19975.0,exponential_120_half60
specialized_security,1503754,Jacareacanga,0.0,23,5495.0,exponential_120_half60
specialized_security,1503804,Jacundá,1.9090317694119996e-06,86,18315.0,exponential_120_half60
specialized_security,1503903,Juruti,0.0,50,17868.0,exponential_120_half60
specialized_security,1504000,Limoeiro do Ajuru,1.4550997895779526e-05,11,4370.0,exponential_120_half60
specialized_security,1504059,Mãe do Rio,5.661501759901765e-06,46,17225.0,exponential_120_half60
specialized_security,1504109,Magalhães Barata,1.4883090022375869e-06,20,3887.0,exponential_120_half60
specialized_security,1504208,Marabá,5.843637922158239e-06,474,127275.0,exponential_120_half60
specialized_security,1504307,Maracanã,1.838990083113001e-06,81,12462.0,exponential_120_half60
specialized_security,1504406,Marapanim,1.4112715900873242e-06,77,12496.0,exponential_120_half60
specialized_security,1504422,Marituba,5.421412739522689e-06,218,53590.0,exponential_120_half60
specialized_security,1504455,Medicilândia,7.497000751772805e-06,33,7996.0,exponential_120_half60
specialized_security,1504505,Melgaço,0.0,9,4937.0,exponential_120_half60
specialized_security,1504604,Mocajuba,9.426206281928022e-07,36,11153.0,exponential_120_half60
specialized_security,1504703,Moju,2.9465754548165834e-06,134,28780.0,exponential_120_half60
specialized_security,1504752,Mojuí dos Campos,4.644883200629734e-06,37,9118.0,exponential_120_half60
specialized_security,1504802,Monte Alegre,0.0,95,25730.0,exponential_120_half60
specialized_security,1504901,Muaná,0.0,25,10409.0,exponential_120_half60
specialized_security,1504950,Nova Esperança do Piriá,1.1611252126027541e-06,32,8302.0,exponential_120_half60
specialized_security,1504976,Nova Ipixuna,3.1914950566993453e-06,25,5349.0,exponential_120_half60
specialized_security,1505007,Nova Timboteua,5.1805249091681244e-06,31,5955.0,exponential_120_half60
specialized_security,1505031,Novo Progresso,0.0,57,15730.0,exponential_120_half60
specialized_security,1505064,Novo Repartimento,5.213556935967106e-06,93,21996.0,exponential_120_half60
specialized_security,1505106,Óbidos,0.0,74,18742.0,exponential_120_half60
specialized_security,1505205,Oeiras do Pará,4.405603103616886e-06,50,10899.0,exponential_120_half60
specialized_security,1505304,Oriximiná,0.0,65,25385.0,exponential_120_half60
specialized_security,1505403,Ourém,3.988256111993672e-06,47,8650.0,exponential_120_half60
specialized_security,1505437,Ourilândia do Norte,1.1819136806993532e-05,62,15106.0,exponential_120_half60
specialized_security,1505486,Pacajá,4.460965893918116e-07,64,14166.0,exponential_120_half60
specialized_security,1505494,Palestina do Pará,1.80690362181494e-06,13,2963.0,exponential_120_half60
specialized_security,1505502,Paragominas,1.0962430421374887e-05,198,51977.0,exponential_120_half60
specialized_security,1505536,Parauapebas,1.0140895555278042e-05,444,132408.0,exponential_120_half60
specialized_security,1505551,Pau D'Arco,1.1283833478032724e-05,13,2610.0,exponential_120_half60
specialized_security,1505601,Peixe-Boi,5.3174108671981666e-06,22,4059.0,exponential_120_half60
specialized_security,1505635,Piçarra,1.5044500843780945e-06,28,4910.0,exponential_120_half60
specialized_security,1505650,Placas,7.936747581382152e-09,31,5696.0,exponential_120_half60
specialized_security,1505700,Ponta de Pedras,0.0,25,8042.0,exponential_120_half60
specialized_security,1505809,Portel,0.0,29,15599.0,exponential_120_half60
specialized_security,1505908,Porto de Moz,1.5515983509377358e-09,24,10600.0,exponential_120_half60
specialized_security,1506005,Prainha,5.434677297539714e-08,49,12430.0,exponential_120_half60
specialized_security,1506104,Primavera,4.6511928860221815e-06,21,5030.0,exponential_120_half60
specialized_security,1506112,Quatipuru,4.175080200942145e-06,23,5675.0,exponential_120_half60
specialized_security,1506138,Redenção,1.358697672052489e-05,162,42397.0,exponential_120_half60
specialized_security,1506161,Rio Maria,8.49335548016326e-06,31,8402.0,exponential_120_half60
specialized_security,1506187,Rondon do Pará,1.300409065758956e-06,62,22229.0,exponential_120_half60
specialized_security,1506195,Rurópolis,0.0,53,15024.0,exponential_120_half60
specialized_security,1506203,Salinópolis,3.1279707713528217e-06,73,21950.0,exponential_120_half60
specialized_security,1506302,Salvaterra,0.0,55,10910.0,exponential_120_half60
specialized_security,1506351,Santa Bárbara do Pará,4.468966652076764e-06,44,10013.0,exponential_120_half60
specialized_security,1506401,Santa Cruz do Arari,0.0,8,2852.0,exponential_120_half60
specialized_security,1506500,Santa Izabel do Pará,4.86437676149649e-06,115,32345.0,exponential_120_half60
specialized_security,1506559,Santa Luzia do Pará,4.13258747002629e-06,46,8898.0,exponential_120_half60
specialized_security,1506583,Santa Maria das Barreiras,5.190968447095763e-06,38,6519.0,exponential_120_half60
specialized_security,1506609,Santa Maria do Pará,5.265236148345284e-06,56,12204.0,exponential_120_half60
specialized_security,1506708,Santana do Araguaia,0.0,73,14754.0,exponential_120_half60
specialized_security,1506807,Santarém,5.904027616742083e-06,529,156731.0,exponential_120_half60
specialized_security,1506906,Santarém Novo,3.9905485731653096e-06,16,2457.0,exponential_120_half60
specialized_security,1507003,Santo Antônio do Tauá,3.855805980127702e-06,55,13411.0,exponential_120_half60
specialized_security,1507102,São Caetano de Odivelas,1.6898243373681366e-06,42,7848.0,exponential_120_half60
specialized_security,1507151,São Domingos do Araguaia,3.1396633316953516e-06,33,9615.0,exponential_120_half60
specialized_security,1507201,São Domingos do Capim,1.9227573552053517e-06,44,10381.0,exponential_120_half60
specialized_security,1507300,São Félix do Xingu,2.2423539722875796e-05,128,25504.0,exponential_120_half60
specialized_security,1507409,São Francisco do Pará,4.475477688905881e-06,27,6944.0,exponential_120_half60
specialized_security,1507458,São Geraldo do Araguaia,7.462369123119035e-07,47,10931.0,exponential_120_half60
specialized_security,1507466,São João da Ponta,2.099361498015914e-06,18,2001.0,exponential_120_half60
specialized_security,1507474,São João de Pirabas,3.834876808564442e-06,36,8770.0,exponential_120_half60
specialized_security,1507508,São João do Araguaia,3.5833196087660245e-06,33,5932.0,exponential_120_half60
specialized_security,1507607,São Miguel do Guamá,6.161695041044915e-06,100,25115.0,exponential_120_half60
specialized_security,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,exponential_120_half60
specialized_security,1507755,Sapucaia,8.454885588907185e-06,11,2879.0,exponential_120_half60
specialized_security,1507805,Senador José Porfírio,0.0,31,6913.0,exponential_120_half60
specialized_security,1507904,Soure,8.28363154406892e-05,32,12072.0,exponential_120_half60
specialized_security,1507953,Tailândia,3.5977314219025346e-07,123,33966.0,exponential_120_half60
specialized_security,1507961,Terra Alta,2.826003920193154e-06,23,4958.0,exponential_120_half60
specialized_security,1507979,Terra Santa,0.0,25,8173.0,exponential_120_half60
specialized_security,1508001,Tomé-Açu,1.1663937917084426e-07,117,30224.0,exponential_120_half60
specialized_security,1508035,Tracuateua,5.946731478276844e-06,41,9773.0,exponential_120_half60
specialized_security,1508050,Trairão,0.0,31,6744.0,exponential_120_half60
specialized_security,1508084,Tucumã,1.35129223185517e-05,69,18469.0,exponential_120_half60
specialized_security,1508100,Tucuruí,1.3562577885056392e-05,158,44448.0,exponential_120_half60
specialized_security,1508126,Ulianópolis,4.528825874189997e-06,50,17003.0,exponential_120_half60
specialized_security,1508159,Uruará,4.3685034428306923e-07,64,15110.0,exponential_120_half60
specialized_security,1508209,Vigia,2.0988205264245366e-06,100,24110.0,exponential_120_half60
specialized_security,1508308,Viseu,2.2878315925298887e-06,113,24311.0,exponential_120_half60
specialized_security,1508357,Vitória do Xingu,9.825934778724143e-06,36,6678.0,exponential_120_half60
specialized_security,1508407,Xinguara,8.125106498100279e-06,92,25086.0,exponential_120_half60
creas,1500107,Abaetetuba,1.755195113189999e-05,189,61390.0,gaussian_120_sigma60
creas,1500131,Abel Figueiredo,3.299425190814407e-05,11,2904.0,gaussian_120_sigma60
creas,1500206,Acará,1.62918054262011e-05,128,21279.0,gaussian_120_sigma60
creas,1500347,Água Azul do Norte,5.1844614944228236e-05,38,7078.0,gaussian_120_sigma60
creas,1500404,Alenquer,3.947242731108397e-05,64,24692.0,gaussian_120_sigma60
creas,1500503,Almeirim,7.810669374365385e-05,44,12803.0,gaussian_120_sigma60
creas,1500602,Altamira,4.832304173433636e-05,254,57798.0,gaussian_120_sigma60
creas,1500701,Anajás,0.0001633986928104575,11,6120.0,gaussian_120_sigma60
creas,1500800,Ananindeua,2.5388974687582145e-05,637,216395.0,gaussian_120_sigma60
creas,1500859,Anapu,6.61727280297104e-05,42,11682.0,gaussian_120_sigma60
creas,1500909,Augusto Corrêa,3.555243577562062e-05,85,19652.0,gaussian_120_sigma60
creas,1500958,Aurora do Pará,4.626070207188811e-05,40,9167.0,gaussian_120_sigma60
creas,1501006,Aveiro,0.00021868018529712198,24,4724.0,gaussian_120_sigma60
creas,1501105,Bagre,5.969217294052093e-07,18,6788.0,gaussian_120_sigma60
creas,1501204,Baião,3.245287751355684e-05,61,20104.0,gaussian_120_sigma60
creas,1501253,Bannach,2.7185265240342014e-05,11,1582.0,gaussian_120_sigma60
creas,1501303,Barcarena,1.3228159897423228e-05,238,57552.0,gaussian_120_sigma60
creas,1501402,Belém,2.0803764370967146e-05,1874,637628.0,gaussian_120_sigma60
creas,1501451,Belterra,1.9400942051096237e-05,43,7617.0,gaussian_120_sigma60
creas,1501501,Benevides,2.9894274838712463e-05,181,30532.0,gaussian_120_sigma60
creas,1501576,Bom Jesus do Tocantins,3.5018820556919974e-05,35,7433.0,gaussian_120_sigma60
creas,1501600,Bonito,7.144437027052891e-05,26,5332.0,gaussian_120_sigma60
creas,1501709,Bragança,4.184145192851694e-05,195,55750.0,gaussian_120_sigma60
creas,1501725,Brasil Novo,5.986580453155113e-05,37,8590.0,gaussian_120_sigma60
creas,1501758,Brejo Grande do Araguaia,3.502550995202842e-05,17,2980.0,gaussian_120_sigma60
creas,1501782,Breu Branco,3.0501338638701795e-05,79,20704.0,gaussian_120_sigma60
creas,1501808,Breves,3.461764807698965e-05,64,28887.0,gaussian_120_sigma60
creas,1501907,Bujaru,2.1659201975212505e-05,39,7707.0,gaussian_120_sigma60
creas,1501956,Cachoeira do Piriá,3.8287000218966766e-05,46,8304.0,gaussian_120_sigma60
creas,1502004,Cachoeira do Arari,0.00013264358668258389,26,7539.0,gaussian_120_sigma60
creas,1502103,Cametá,4.592619559166642e-05,139,42529.0,gaussian_120_sigma60
creas,1502152,Canaã dos Carajás,2.7606987931261164e-05,108,36539.0,gaussian_120_sigma60
creas,1502202,Capanema,7.446038109908144e-05,118,35064.0,gaussian_120_sigma60
creas,1502301,Capitão Poço,6.0269917963049604e-05,132,25741.0,gaussian_120_sigma60
creas,1502400,Castanhal,5.053997063155867e-05,340,97495.0,gaussian_120_sigma60
creas,1502509,Chaves,0.00043159257660768235,4,2317.0,gaussian_120_sigma60
creas,1502608,Colares,1.0628497297987538e-05,33,6118.0,gaussian_120_sigma60
creas,1502707,Conceição do Araguaia,3.3952302444471895e-05,79,20299.0,gaussian_120_sigma60
creas,1502756,Concórdia do Pará,3.33123745675846e-05,66,12238.0,gaussian_120_sigma60
creas,1502764,Cumaru do Norte,4.565219171576936e-05,20,4478.0,gaussian_120_sigma60
creas,1502772,Curionópolis,2.0950185850879832e-05,49,9754.0,gaussian_120_sigma60
creas,1502806,Curralinho,0.00015179113539769278,12,6588.0,gaussian_120_sigma60
creas,1502855,Curuá,8.365267553331388e-05,27,4836.0,gaussian_120_sigma60
creas,1502905,Curuçá,2.1637919993225783e-05,87,19885.0,gaussian_120_sigma60
creas,1502939,Dom Eliseu,3.761351469774773e-05,69,29239.0,gaussian_120_sigma60
creas,1502954,Eldorado do Carajás,3.749526847008745e-05,55,12850.0,gaussian_120_sigma60
creas,1503002,Faro,0.00016841977930155702,21,3965.0,gaussian_120_sigma60
creas,1503044,Floresta do Araguaia,4.0170541930795964e-05,31,7174.0,gaussian_120_sigma60
creas,1503077,Garrafão do Norte,4.592120650879841e-05,52,10813.0,gaussian_120_sigma60
creas,1503093,Goianésia do Pará,3.4352813759664605e-05,50,11198.0,gaussian_120_sigma60
creas,1503101,Gurupá,0.00015444015444015448,14,6475.0,gaussian_120_sigma60
creas,1503200,Igarapé-Açu,6.1237693897884e-05,61,16638.0,gaussian_120_sigma60
creas,1503309,Igarapé-Miri,2.503726383984287e-05,52,16689.0,gaussian_120_sigma60
creas,1503408,Inhangapi,3.297239412773408e-05,27,4748.0,gaussian_120_sigma60
creas,1503457,Ipixuna do Pará,3.9901610584842096e-05,63,11531.0,gaussian_120_sigma60
creas,1503507,Irituia,5.712779564149182e-05,80,12734.0,gaussian_120_sigma60
creas,1503606,Itaituba,1.97622615933596e-05,202,58684.0,gaussian_120_sigma60
creas,1503705,Itupiranga,2.0852451093489706e-05,94,19975.0,gaussian_120_sigma60
creas,1503754,Jacareacanga,0.00018198362147406734,23,5495.0,gaussian_120_sigma60
creas,1503804,Jacundá,2.9791441098866265e-05,86,18315.0,gaussian_120_sigma60
creas,1503903,Juruti,5.038436757730411e-05,50,17868.0,gaussian_120_sigma60
creas,1504000,Limoeiro do Ajuru,5.446697557894966e-05,11,4370.0,gaussian_120_sigma60
creas,1504059,Mãe do Rio,5.611054124910494e-05,46,17225.0,gaussian_120_sigma60
creas,1504109,Magalhães Barata,2.7920218673774763e-05,20,3887.0,gaussian_120_sigma60
creas,1504208,Marabá,5.129120940668561e-05,474,127275.0,gaussian_120_sigma60
creas,1504307,Maracanã,3.0192613353520227e-05,81,12462.0,gaussian_120_sigma60
creas,1504406,Marapanim,2.0390480002532953e-05,77,12496.0,gaussian_120_sigma60
creas,1504422,Marituba,2.9108748181707652e-05,218,53590.0,gaussian_120_sigma60
creas,1504455,Medicilândia,6.162122977806186e-05,33,7996.0,gaussian_120_sigma60
creas,1504505,Melgaço,0.00020255215718047398,9,4937.0,gaussian_120_sigma60
creas,1504604,Mocajuba,3.974210968402092e-05,36,11153.0,gaussian_120_sigma60
creas,1504703,Moju,1.824262330906467e-05,134,28780.0,gaussian_120_sigma60
creas,1504752,Mojuí dos Campos,1.7733715176664334e-05,37,9118.0,gaussian_120_sigma60
creas,1504802,Monte Alegre,5.547716967317957e-05,95,25730.0,gaussian_120_sigma60
creas,1504901,Muaná,9.607070804111827e-05,25,10409.0,gaussian_120_sigma60
creas,1504950,Nova Esperança do Piriá,3.865906524183494e-05,32,8302.0,gaussian_120_sigma60
creas,1504976,Nova Ipixuna,4.001628519468538e-05,25,5349.0,gaussian_120_sigma60
creas,1505007,Nova Timboteua,7.170120129447018e-05,31,5955.0,gaussian_120_sigma60
creas,1505031,Novo Progresso,5.450580423389073e-05,57,15730.0,gaussian_120_sigma60
creas,1505064,Novo Repartimento,3.3806044680985726e-05,93,21996.0,gaussian_120_sigma60
creas,1505106,Óbidos,7.632949197252033e-05,74,18742.0,gaussian_120_sigma60
creas,1505205,Oeiras do Pará,9.861311472581001e-05,50,10899.0,gaussian_120_sigma60
creas,1505304,Oriximiná,4.607013035501636e-05,65,25385.0,gaussian_120_sigma60
creas,1505403,Ourém,6.773993478438077e-05,47,8650.0,gaussian_120_sigma60
creas,1505437,Ourilândia do Norte,6.75140168756684e-05,62,15106.0,gaussian_120_sigma60
creas,1505486,Pacajá,6.962859924661097e-05,64,14166.0,gaussian_120_sigma60
creas,1505494,Palestina do Pará,3.0297648572554832e-05,13,2963.0,gaussian_120_sigma60
creas,1505502,Paragominas,3.1002153562643266e-05,198,51977.0,gaussian_120_sigma60
creas,1505536,Parauapebas,1.7803753541271972e-05,444,132408.0,gaussian_120_sigma60
creas,1505551,Pau D'Arco,6.195401165153547e-05,13,2610.0,gaussian_120_sigma60
creas,1505601,Peixe-Boi,7.038997189856194e-05,22,4059.0,gaussian_120_sigma60
creas,1505635,Piçarra,2.883225334752962e-05,28,4910.0,gaussian_120_sigma60
creas,1505650,Placas,9.121615177061734e-05,31,5696.0,gaussian_120_sigma60
creas,1505700,Ponta de Pedras,0.00012434717731907486,25,8042.0,gaussian_120_sigma60
creas,1505809,Portel,6.410667350471184e-05,29,15599.0,gaussian_120_sigma60
creas,1505908,Porto de Moz,5.7557805245018945e-09,24,10600.0,gaussian_120_sigma60
creas,1506005,Prainha,4.943424375582133e-05,49,12430.0,gaussian_120_sigma60
creas,1506104,Primavera,6.013160460901564e-05,21,5030.0,gaussian_120_sigma60
creas,1506112,Quatipuru,4.5719837639783985e-05,23,5675.0,gaussian_120_sigma60
creas,1506138,Redenção,6.329461284347076e-05,162,42397.0,gaussian_120_sigma60
creas,1506161,Rio Maria,5.3578047729970036e-05,31,8402.0,gaussian_120_sigma60
creas,1506187,Rondon do Pará,3.198208343233105e-05,62,22229.0,gaussian_120_sigma60
creas,1506195,Rurópolis,6.375948178634958e-05,53,15024.0,gaussian_120_sigma60
creas,1506203,Salinópolis,3.965266437370272e-05,73,21950.0,gaussian_120_sigma60
creas,1506302,Salvaterra,9.165902841429881e-05,55,10910.0,gaussian_120_sigma60
creas,1506351,Santa Bárbara do Pará,2.4239475722273104e-05,44,10013.0,gaussian_120_sigma60
creas,1506401,Santa Cruz do Arari,0.0,8,2852.0,gaussian_120_sigma60
creas,1506500,Santa Izabel do Pará,3.7243224585019875e-05,115,32345.0,gaussian_120_sigma60
creas,1506559,Santa Luzia do Pará,5.907022568045513e-05,46,8898.0,gaussian_120_sigma60
creas,1506583,Santa Maria das Barreiras,2.9970956454801772e-05,38,6519.0,gaussian_120_sigma60
creas,1506609,Santa Maria do Pará,7.149183040438272e-05,56,12204.0,gaussian_120_sigma60
creas,1506708,Santana do Araguaia,5.767947564664369e-05,73,14754.0,gaussian_120_sigma60
creas,1506807,Santarém,1.800919735414947e-05,529,156731.0,gaussian_120_sigma60
creas,1506906,Santarém Novo,5.6795011019888934e-05,16,2457.0,gaussian_120_sigma60
creas,1507003,Santo Antônio do Tauá,2.796273916402275e-05,55,13411.0,gaussian_120_sigma60
creas,1507102,São Caetano de Odivelas,1.590467894074747e-05,42,7848.0,gaussian_120_sigma60
creas,1507151,São Domingos do Araguaia,5.267592688643783e-05,33,9615.0,gaussian_120_sigma60
creas,1507201,São Domingos do Capim,3.134850581610126e-05,44,10381.0,gaussian_120_sigma60
creas,1507300,São Félix do Xingu,3.416122768935281e-05,128,25504.0,gaussian_120_sigma60
creas,1507409,São Francisco do Pará,4.961079199502664e-05,27,6944.0,gaussian_120_sigma60
creas,1507458,São Geraldo do Araguaia,3.795542617866462e-05,47,10931.0,gaussian_120_sigma60
creas,1507466,São João da Ponta,2.1491491935644575e-05,18,2001.0,gaussian_120_sigma60
creas,1507474,São João de Pirabas,5.2787790082059436e-05,36,8770.0,gaussian_120_sigma60
creas,1507508,São João do Araguaia,4.9975818044102694e-05,33,5932.0,gaussian_120_sigma60
creas,1507607,São Miguel do Guamá,6.008494934972165e-05,100,25115.0,gaussian_120_sigma60
creas,1507706,São Sebastião da Boa Vista,0.00017995321216483713,16,5557.0,gaussian_120_sigma60
creas,1507755,Sapucaia,4.295926463477577e-05,11,2879.0,gaussian_120_sigma60
creas,1507805,Senador José Porfírio,8.669138282000823e-07,31,6913.0,gaussian_120_sigma60
creas,1507904,Soure,8.28363154406892e-05,32,12072.0,gaussian_120_sigma60
creas,1507953,Tailândia,3.5657111927595164e-05,123,33966.0,gaussian_120_sigma60
creas,1507961,Terra Alta,3.3507838119359284e-05,23,4958.0,gaussian_120_sigma60
creas,1507979,Terra Santa,0.00015801232862424424,25,8173.0,gaussian_120_sigma60
creas,1508001,Tomé-Açu,2.157413782341511e-05,117,30224.0,gaussian_120_sigma60
creas,1508035,Tracuateua,5.431362784225778e-05,41,9773.0,gaussian_120_sigma60
creas,1508050,Trairão,0.0,31,6744.0,gaussian_120_sigma60
creas,1508084,Tucumã,6.864998621574093e-05,69,18469.0,gaussian_120_sigma60
creas,1508100,Tucuruí,2.986741182481921e-05,158,44448.0,gaussian_120_sigma60
creas,1508126,Ulianópolis,3.7229849512060644e-05,50,17003.0,gaussian_120_sigma60
creas,1508159,Uruará,9.100732107930217e-05,64,15110.0,gaussian_120_sigma60
creas,1508209,Vigia,2.0519855007829688e-05,100,24110.0,gaussian_120_sigma60
creas,1508308,Viseu,3.7373682918761576e-05,113,24311.0,gaussian_120_sigma60
creas,1508357,Vitória do Xingu,4.260601553133972e-05,36,6678.0,gaussian_120_sigma60
creas,1508407,Xinguara,5.657804597693663e-05,92,25086.0,gaussian_120_sigma60
health,1500107,Abaetetuba,7.0109261498316305e-06,189,61390.0,gaussian_120_sigma60
health,1500131,Abel Figueiredo,2.509948227422532e-06,11,2904.0,gaussian_120_sigma60
health,1500206,Acará,7.168374803717094e-06,128,21279.0,gaussian_120_sigma60
health,1500347,Água Azul do Norte,1.820279662323404e-05,38,7078.0,gaussian_120_sigma60
health,1500404,Alenquer,0.0,64,24692.0,gaussian_120_sigma60
health,1500503,Almeirim,0.0,44,12803.0,gaussian_120_sigma60
health,1500602,Altamira,3.927761891081637e-05,254,57798.0,gaussian_120_sigma60
